Square,NumChecklists,NumBirdChecklists,NumBirds
3942;-12334,18.0,0.0,0
3915;-12299,1.0,0.0,0
3333;-11691,4.0,1.0,2.0
3836;-12251,1.0,1.0,1.0
3587;-11623,22.0,0.0,0
3363;-11771,3.0,0.0,0
3291;-11708,5.0,0.0,0
4009;-12379,13.0,12.0,19.0
3410;-11871,2.0,0.0,0
3438;-11859,3.0,0.0,0
3617;-11820,1.0,0.0,0
3856;-12138,20.0,0.0,0
3413;-11743,1.0,0.0,0
3347;-11766,1.0,0.0,0
3595;-11861,26.0,16.0,36.0
3838;-12293,1.0,0.0,0
3365;-11764,5.0,0.0,0
3705;-11935,4.0,2.0,4.0
3709;-12165,1.0,0.0,0
3677;-12173,4.0,0.0,0
3690;-12177,21.0,0.0,0
3278;-11552,1.0,0.0,0
3855;-12167,8.0,0.0,0
3829;-12226,2.0,0.0,0
3698;-12203,3.0,1.0,1.0
3696;-12202,22.0,0.0,0
4101;-12411,2.0,0.0,0
3725;-12097,2.0,0.0,0
3736;-12041,1.0,0.0,0
3406;-11898,2.0,0.0,0
3386;-11778,26.0,0.0,0
3267;-11722,11.0,0.0,0
3299;-11687,1.0,0.0,0
3559;-12111,1.0,1.0,1.0
3906;-12345,1.0,0.0,0
3776;-12084,2.0,0.0,0
3370;-11714,1.0,0.0,0
3794;-12169,2.0,0.0,0
3782;-12052,8.0,0.0,0
3358;-11771,10.0,0.0,0
3823;-12296,4.0,0.0,0
3800;-12213,1.0,0.0,0
3875;-12119,1.0,0.0,0
3945;-12023,2.0,2.0,2.0
3410;-11894,2.0,0.0,0
3992;-12109,1.0,0.0,0
3789;-12210,1.0,0.0,0
3659;-11874,1.0,1.0,1.0
4029;-12379,4.0,4.0,10.0
3771;-11971,1.0,0.0,0
3599;-12138,17.0,13.0,28.0
3572;-11855,50.0,45.0,146.0
3763;-11873,3.0,0.0,0
3781;-11905,10.0,3.0,6.0
3808;-12273,35.0,0.0,0
3930;-12142,1.0,0.0,0
3667;-12086,3.0,0.0,0
3612;-12147,1.0,0.0,0
3743;-12219,5.0,0.0,0
3796;-11982,1.0,1.0,2.0
3428;-11681,16.0,1.0,1.0
3512;-11796,3.0,0.0,0
3870;-12276,5.0,2.0,4.0
3792;-12203,1.0,0.0,0
3847;-12268,1.0,1.0,1.0
3764;-12162,2.0,0.0,0
3364;-11624,1.0,0.0,0
4054;-12238,2.0,0.0,0
3851;-11980,4.0,0.0,0
3877;-12135,2.0,0.0,0
3663;-12192,5.0,1.0,1.0
3439;-11951,49.0,0.0,0
3417;-11847,430.0,0.0,0
3779;-12241,8.0,0.0,0
3420;-11810,1.0,0.0,0
3778;-12048,1.0,0.0,0
3366;-11783,159.0,0.0,0
3444;-11933,2.0,0.0,0
3365;-11630,1.0,0.0,0
4060;-12370,1.0,0.0,0
4060;-12417,1.0,1.0,4.0
3743;-12218,15.0,5.0,15.0
3360;-11775,3.0,0.0,0
3317;-11563,2.0,0.0,0
3417;-11811,1.0,0.0,0
3510;-11853,2.0,0.0,0
3845;-12143,1.0,0.0,0
3725;-11917,50.0,43.0,209.0
3780;-12240,80.0,0.0,0
3424;-11809,8.0,0.0,0
3785;-12094,1.0,0.0,0
3773;-12237,305.0,0.0,0
3388;-11779,1.0,0.0,0
3361;-11791,28.0,0.0,0
3674;-12180,13.0,0.0,0
4140;-12093,1.0,0.0,0
3870;-12161,3.0,0.0,0
3409;-11886,3.0,0.0,0
3576;-11587,1.0,0.0,0
3702;-12156,1.0,0.0,0
3676;-12084,1.0,0.0,0
4181;-12409,1.0,1.0,4.0
3788;-12060,1.0,0.0,0
3282;-11701,5.0,0.0,0
3746;-12242,8.0,2.0,3.0
3882;-12219,1.0,0.0,0
3691;-12162,3.0,3.0,4.0
3659;-12190,52.0,14.0,26.0
3791;-12225,1.0,1.0,0.0
3546;-12087,51.0,5.0,6.0
3838;-12204,2.0,0.0,0
3400;-11849,12.0,0.0,0
3413;-11769,9.0,0.0,0
3474;-11999,7.0,2.0,5.0
3763;-12249,33.0,0.0,0
3661;-12190,15.0,0.0,0
3486;-11676,1.0,0.0,0
3876;-12261,1.0,0.0,0
3512;-11794,529.0,0.0,0
3764;-12169,1.0,0.0,0
3316;-11700,1.0,0.0,0
3895;-12234,5.0,0.0,0
3913;-12371,1.0,1.0,3.0
4079;-12412,1.0,0.0,0
3420;-11704,3.0,0.0,0
3570;-11841,1.0,0.0,0
3266;-11616,1.0,0.0,0
3612;-12101,1.0,0.0,0
3413;-11832,1.0,0.0,0
3732;-11902,1.0,1.0,1.0
3769;-11975,12.0,12.0,14.0
3776;-11981,1.0,0.0,0
3379;-11837,1.0,0.0,0
3386;-11772,1.0,0.0,0
3846;-12300,2.0,2.0,7.0
3537;-12086,18.0,0.0,0
3847;-12104,1.0,0.0,0
3375;-11813,1.0,0.0,0
3726;-12214,17.0,16.0,53.0
3479;-11560,1.0,0.0,0
3784;-11987,1.0,0.0,0
3795;-12033,1.0,0.0,0
3869;-12158,1.0,0.0,0
3876;-12031,3.0,1.0,4.0
3753;-11966,1.0,1.0,2.0
3714;-12197,2.0,2.0,10.0
4184;-12026,1.0,1.0,1.0
3721;-12234,8.0,8.0,64.0
4026;-12248,1.0,0.0,0
3644;-12167,6.0,1.0,1.0
3617;-11852,1.0,1.0,6.0
4100;-12081,1.0,0.0,0
3858;-12167,3.0,0.0,0
3369;-11622,1.0,0.0,0
3776;-12143,2.0,0.0,0
4068;-12421,122.0,5.0,7.0
3794;-12254,23.0,0.0,0
3802;-11913,2.0,0.0,0
3845;-12270,73.0,10.0,19.0
3808;-12210,1.0,0.0,0
3716;-12235,142.0,90.0,260.0
3421;-11813,2.0,1.0,1.0
3742;-12230,1.0,1.0,2.0
3813;-12289,10.0,5.0,21.0
3925;-12118,4.0,0.0,0
3681;-12175,2.0,0.0,0
3741;-12232,2.0,1.0,1.0
3763;-12098,5.0,0.0,0
3481;-11864,2.0,0.0,0
3606;-11895,1.0,0.0,0
3277;-11721,9.0,0.0,0
3412;-11828,1.0,0.0,0
3930;-12071,2.0,2.0,2.0
3861;-11974,1.0,0.0,0
3400;-11806,3.0,0.0,0
3364;-11775,1.0,0.0,0
3584;-11952,2.0,0.0,0
3263;-11626,1.0,0.0,0
3364;-11779,1.0,0.0,0
3988;-12102,1.0,1.0,6.0
3766;-12175,1.0,0.0,0
3285;-11724,8.0,0.0,0
3792;-12215,22.0,11.0,19.0
3374;-11818,1.0,0.0,0
3967;-12024,23.0,0.0,0
3367;-11669,4.0,0.0,0
3790;-12250,1.0,1.0,2.0
4169;-12409,6.0,4.0,14.0
3435;-11810,1.0,0.0,0
3387;-11821,2.0,0.0,0
3797;-12137,11.0,0.0,0
3969;-12046,1.0,1.0,0.0
3959;-12154,4.0,1.0,1.0
3659;-12168,5.0,1.0,2.0
3854;-12126,5.0,0.0,0
3618;-11938,1.0,0.0,0
3937;-12015,2.0,2.0,6.0
4035;-12243,1.0,0.0,0
3758;-12170,4.0,0.0,0
3815;-12256,1.0,0.0,0
3281;-11723,58.0,0.0,0
3918;-12011,38.0,22.0,86.0
3911;-12136,10.0,0.0,0
3882;-12303,1.0,0.0,0
3901;-12080,3.0,2.0,2.0
4200;-12351,1.0,0.0,0
3785;-12205,1.0,0.0,0
3866;-12126,5.0,0.0,0
3698;-11968,3.0,0.0,0
3611;-12108,2.0,0.0,0
4035;-12216,1.0,0.0,0
3477;-11896,9.0,2.0,3.0
3508;-11934,1.0,0.0,0
3289;-11848,14.0,0.0,0
3748;-12236,2.0,2.0,4.0
3760;-12186,2.0,0.0,0
3731;-12238,11.0,2.0,2.0
3833;-12231,2.0,0.0,0
3363;-11796,46.0,0.0,0
3768;-12096,1.0,0.0,0
3749;-12086,1.0,0.0,0
3571;-11844,2.0,0.0,0
4176;-12094,1.0,0.0,0
3733;-11801,2.0,0.0,0
3452;-12000,1.0,0.0,0
3735;-12197,1.0,0.0,0
3987;-12167,1.0,1.0,0.0
3730;-12240,1.0,0.0,0
3691;-11952,4.0,0.0,0
3856;-12278,2.0,0.0,0
3859;-12169,4.0,0.0,0
3873;-12276,14.0,6.0,4.0
3672;-11891,3.0,1.0,2.0
3801;-12179,1.0,0.0,0
3764;-11890,2.0,1.0,1.0
3735;-12095,3.0,0.0,0
3747;-12227,2.0,1.0,3.0
3761;-11899,29.0,10.0,17.0
3477;-11455,2.0,0.0,0
3325;-11678,14.0,3.0,5.0
3777;-12244,6.0,2.0,4.0
3893;-12290,1.0,0.0,0
3858;-11978,3.0,2.0,4.0
3796;-12186,1.0,0.0,0
4087;-12408,201.0,37.0,45.0
3298;-11706,1.0,0.0,0
3793;-11910,3.0,1.0,0.0
3364;-11743,5.0,0.0,0
3865;-12177,1.0,0.0,0
3885;-12038,5.0,2.0,7.0
3932;-12075,23.0,14.0,26.0
3314;-11564,48.0,0.0,0
3404;-11841,7.0,0.0,0
3718;-12214,1.0,1.0,3.0
3797;-11912,1.0,0.0,0
3782;-12068,1.0,0.0,0
3297;-11711,1.0,0.0,0
3446;-11855,1.0,0.0,0
3862;-12106,2.0,0.0,0
3886;-12220,2.0,0.0,0
3882;-12288,1.0,1.0,1.0
3364;-11739,4.0,0.0,0
3321;-11708,6.0,0.0,0
3943;-12019,16.0,6.0,7.0
3498;-11895,1.0,0.0,0
3364;-11762,2.0,0.0,0
4069;-12066,1.0,0.0,0
3741;-12179,1.0,0.0,0
3742;-12197,202.0,0.0,0
4190;-12075,1.0,0.0,0
3868;-12199,12.0,0.0,0
3778;-11907,31.0,19.0,35.0
3615;-11860,1.0,1.0,7.0
3966;-12041,25.0,0.0,0
3789;-12227,5.0,1.0,1.0
3477;-11456,1.0,0.0,0
3856;-12144,266.0,0.0,0
3254;-11712,16.0,0.0,0
3572;-12088,3.0,0.0,0
3745;-12226,1.0,0.0,0
3863;-12136,8.0,0.0,0
3853;-12160,2.0,0.0,0
3762;-12019,1.0,0.0,0
3356;-11602,1.0,0.0,0
3403;-11855,1.0,0.0,0
3745;-12222,1.0,0.0,0
3482;-11788,70.0,0.0,0
4059;-12429,3.0,0.0,0
3827;-12267,44.0,0.0,0
4010;-12144,4.0,4.0,6.0
3271;-11645,42.0,2.0,4.0
3795;-12230,2.0,0.0,0
3830;-12234,69.0,32.0,35.0
3345;-11769,97.0,0.0,0
3413;-11652,2.0,0.0,0
3787;-12228,23.0,0.0,0
3460;-11782,8.0,0.0,0
3952;-12001,4.0,0.0,0
3955;-12012,5.0,4.0,5.0
3513;-12064,6.0,0.0,0
3937;-12090,1.0,1.0,2.0
4053;-12404,3.0,0.0,0
3659;-12080,3.0,0.0,0
3312;-11551,6.0,0.0,0
3862;-12199,3.0,0.0,0
3371;-11776,1.0,0.0,0
4076;-12419,26.0,0.0,0
3801;-12209,1.0,0.0,0
3633;-12057,3.0,0.0,0
3871;-12200,1.0,0.0,0
3534;-12083,28.0,5.0,5.0
3361;-11763,1.0,0.0,0
3988;-12235,1.0,0.0,0
3789;-12200,2.0,0.0,0
3822;-12197,1.0,0.0,0
4092;-12281,1.0,0.0,0
3758;-12249,3.0,1.0,1.0
3804;-11914,5.0,1.0,1.0
3717;-12166,1.0,0.0,0
3870;-12340,1.0,1.0,4.0
3798;-12232,23.0,0.0,0
3376;-11668,16.0,9.0,15.0
3360;-11751,23.0,0.0,0
3735;-12225,15.0,8.0,26.0
3798;-12050,2.0,0.0,0
3875;-12093,1.0,0.0,0
3409;-11627,2.0,0.0,0
3695;-12178,7.0,0.0,0
3611;-12145,1.0,0.0,0
3695;-12198,20.0,1.0,1.0
3440;-11892,1.0,0.0,0
3976;-12061,3.0,1.0,2.0
3643;-11890,1.0,0.0,0
3751;-12079,1.0,0.0,0
3536;-11761,2.0,0.0,0
3877;-12041,3.0,0.0,0
3981;-12046,8.0,2.0,4.0
3464;-12010,1.0,0.0,0
4008;-12128,1.0,1.0,3.0
3537;-11902,1.0,0.0,0
4054;-12234,1.0,0.0,0
4119;-12381,1.0,1.0,1.0
3397;-11821,29.0,0.0,0
3415;-11766,3.0,0.0,0
3859;-12171,9.0,0.0,0
3382;-11704,1.0,0.0,0
3362;-11730,14.0,0.0,0
3764;-12033,5.0,0.0,0
3826;-12144,61.0,0.0,0
3875;-12290,1.0,1.0,1.0
3860;-12320,2.0,0.0,0
3277;-11693,3.0,0.0,0
3296;-11724,3.0,0.0,0
3906;-12109,4.0,0.0,0
3372;-11834,34.0,0.0,0
3866;-12179,1.0,0.0,0
4182;-12422,4.0,0.0,0
3404;-11719,2.0,0.0,0
3272;-11694,24.0,0.0,0
3469;-11965,25.0,21.0,60.0
3771;-12186,1.0,0.0,0
3845;-12258,1.0,0.0,0
3795;-11927,5.0,1.0,1.0
3477;-12015,2.0,0.0,0
3474;-11802,34.0,0.0,0
3742;-12207,26.0,0.0,0
3607;-11905,2.0,0.0,0
3797;-12131,6.0,0.0,0
3983;-12294,6.0,2.0,6.0
3903;-12173,3.0,0.0,0
3879;-12300,1.0,0.0,0
3948;-12024,1.0,0.0,0
3269;-11724,2.0,0.0,0
3599;-11838,4.0,0.0,0
3990;-12100,2.0,0.0,0
3706;-12205,2.0,1.0,5.0
3404;-11655,1.0,0.0,0
4031;-12219,1.0,0.0,0
3972;-12140,2.0,1.0,1.0
3366;-11780,1.0,0.0,0
3855;-12175,6.0,0.0,0
3745;-12224,14.0,2.0,2.0
3468;-12015,2.0,0.0,0
3994;-12216,11.0,0.0,0
3396;-11845,479.0,0.0,0
3874;-12105,1.0,0.0,0
3323;-11631,25.0,0.0,0
3601;-12125,1.0,0.0,0
3748;-12121,16.0,0.0,0
3277;-11689,1.0,0.0,0
3567;-11827,21.0,0.0,0
3741;-12205,1.0,0.0,0
3841;-12172,2.0,0.0,0
3932;-12111,2.0,0.0,0
3779;-12227,3.0,0.0,0
4121;-12119,1.0,0.0,0
3790;-12199,1.0,1.0,5.0
3383;-11652,1.0,0.0,0
3906;-12119,2.0,0.0,0
3693;-12140,21.0,0.0,0
3376;-11832,1.0,0.0,0
3950;-12020,14.0,2.0,2.0
3494;-11551,1.0,0.0,0
3824;-12206,2.0,0.0,0
3880;-12013,2.0,2.0,15.0
3677;-12124,1.0,0.0,0
3329;-11559,19.0,0.0,0
3374;-11809,54.0,0.0,0
3827;-12141,2.0,0.0,0
3430;-11811,2.0,0.0,0
3709;-12184,175.0,86.0,175.0
3793;-12253,5.0,0.0,0
3927;-12101,2.0,0.0,0
4079;-12413,3.0,1.0,1.0
3989;-12096,1.0,0.0,0
3700;-12206,20.0,15.0,58.0
3801;-12285,2.0,0.0,0
3727;-12213,1.0,1.0,8.0
3722;-12197,4.0,0.0,0
3776;-11982,1.0,0.0,0
4088;-12412,4.0,0.0,0
3788;-12252,16.0,0.0,0
3993;-12206,1.0,0.0,0
3772;-12187,4.0,0.0,0
3855;-12190,1.0,0.0,0
4087;-12399,433.0,128.0,195.0
3378;-11835,3.0,0.0,0
3576;-11959,3.0,0.0,0
3762;-11898,3.0,2.0,12.0
4185;-12390,11.0,9.0,16.0
3417;-11909,1.0,0.0,0
3893;-12159,3.0,0.0,0
3972;-12064,1.0,0.0,0
3891;-12370,2.0,0.0,0
3442;-11962,17.0,0.0,0
3812;-12243,1.0,0.0,0
3440;-11875,2.0,0.0,0
3762;-12214,2.0,0.0,0
4160;-12120,2.0,0.0,0
3786;-12258,22.0,3.0,4.0
3417;-11838,1.0,0.0,0
3382;-11675,8.0,3.0,6.0
3969;-12043,1.0,1.0,0.0
3316;-11731,1.0,0.0,0
3936;-12382,14.0,0.0,0
3988;-12100,1.0,0.0,0
3414;-11805,124.0,0.0,0
3736;-12081,1.0,0.0,0
3384;-11648,5.0,0.0,0
3845;-12300,2.0,0.0,0
4049;-12115,2.0,2.0,9.0
3284;-11719,11.0,0.0,0
3744;-12185,5.0,1.0,2.0
3867;-12266,2.0,2.0,6.0
3797;-12256,4.0,0.0,0
4031;-12119,1.0,1.0,3.0
3444;-11987,4.0,0.0,0
3415;-11810,3.0,0.0,0
3347;-11764,1.0,0.0,0
3787;-11995,2.0,0.0,0
4040;-12389,1.0,1.0,0.0
3272;-11725,4.0,0.0,0
3721;-12198,11.0,1.0,1.0
4083;-12393,1.0,1.0,2.0
3406;-11769,4.0,0.0,0
3380;-11791,1.0,0.0,0
3844;-12262,13.0,6.0,6.0
3899;-12113,1.0,0.0,0
3936;-12079,11.0,4.0,6.0
3687;-12159,1.0,0.0,0
3863;-12128,5.0,0.0,0
3315;-11718,2.0,0.0,0
3421;-11771,8.0,0.0,0
3807;-12258,10.0,0.0,0
3489;-11821,2.0,0.0,0
3442;-11813,1.0,0.0,0
3934;-12276,1.0,0.0,0
3815;-12234,1.0,0.0,0
4064;-12258,1.0,0.0,0
3938;-12013,2.0,0.0,0
3406;-11874,1.0,0.0,0
3598;-12134,2.0,0.0,0
3794;-12089,1.0,0.0,0
3837;-12268,9.0,1.0,2.0
4002;-12407,5.0,0.0,0
4018;-12111,2.0,0.0,0
3994;-12053,2.0,0.0,0
3934;-12021,2.0,1.0,2.0
3416;-11685,2.0,1.0,10.0
3445;-11812,11.0,0.0,0
3777;-12141,24.0,0.0,0
3824;-12229,3.0,0.0,0
3749;-12026,1.0,0.0,0
3317;-11557,1.0,0.0,0
4118;-12214,1.0,0.0,0
3775;-12190,3.0,0.0,0
4123;-12213,3.0,1.0,2.0
3401;-11699,4.0,0.0,0
3450;-11986,2.0,0.0,0
3292;-11706,1.0,0.0,0
3849;-12299,1.0,0.0,0
3867;-11961,1.0,0.0,0
3329;-11735,5.0,0.0,0
3861;-12134,2.0,0.0,0
3774;-11979,17.0,3.0,5.0
3466;-11517,1.0,0.0,0
3493;-11991,1.0,0.0,0
4003;-12211,2.0,0.0,0
4199;-12420,1.0,0.0,0
3382;-11679,1.0,0.0,0
3717;-12079,12.0,0.0,0
3494;-12016,1.0,0.0,0
3599;-11996,4.0,0.0,0
3409;-11832,1.0,0.0,0
3763;-12157,8.0,0.0,0
3295;-11726,2.0,0.0,0
3949;-12168,18.0,0.0,0
4174;-12420,17.0,0.0,0
3649;-12120,11.0,2.0,4.0
3354;-11488,7.0,0.0,0
3410;-11881,32.0,0.0,0
3939;-12216,1.0,0.0,0
3402;-11751,3.0,0.0,0
3456;-11976,1.0,0.0,0
3793;-12135,1.0,0.0,0
4164;-12131,1.0,1.0,3.0
3939;-12113,2.0,2.0,2.0
3845;-12238,1.0,0.0,0
3775;-12214,5.0,2.0,2.0
3460;-11974,1.0,1.0,2.0
3946;-12066,2.0,2.0,2.0
3445;-11965,3.0,0.0,0
3361;-11789,6.0,0.0,0
4173;-12418,3.0,0.0,0
3737;-12196,1.0,0.0,0
3942;-12072,2.0,2.0,4.0
3851;-12169,126.0,0.0,0
3439;-11782,6.0,0.0,0
3713;-11930,2.0,2.0,7.0
3374;-11838,6.0,0.0,0
3636;-12075,4.0,0.0,0
3881;-12109,1.0,0.0,0
4163;-12243,1.0,0.0,0
3423;-11691,1.0,1.0,2.0
3685;-12144,6.0,0.0,0
3413;-11882,2.0,0.0,0
3798;-12038,3.0,0.0,0
3963;-12275,6.0,4.0,5.0
3713;-12139,4.0,1.0,1.0
3674;-12190,1.0,0.0,0
3411;-11844,1.0,0.0,0
3801;-12266,30.0,3.0,8.0
3404;-11744,3.0,0.0,0
3890;-12083,2.0,0.0,0
3672;-11890,14.0,11.0,20.0
3913;-12249,1.0,0.0,0
3769;-12214,1.0,0.0,0
3352;-11775,38.0,0.0,0
3533;-12073,26.0,0.0,0
3749;-12214,42.0,0.0,0
3578;-12131,1.0,1.0,7.0
3709;-11922,4.0,4.0,32.0
3392;-11590,5.0,0.0,0
3409;-11718,1.0,0.0,0
3732;-12205,1.0,0.0,0
3262;-11709,3.0,0.0,0
3869;-11959,4.0,0.0,0
3422;-11729,1.0,1.0,1.0
3787;-12203,2.0,0.0,0
4151;-12400,1.0,1.0,1.0
3857;-12187,1.0,0.0,0
3510;-12060,2.0,0.0,0
3689;-11989,1.0,0.0,0
3750;-12104,19.0,0.0,0
3654;-12193,1.0,0.0,0
3550;-12068,1.0,0.0,0
3419;-11767,1.0,1.0,0.0
3269;-11716,25.0,0.0,0
3920;-12117,12.0,0.0,0
3385;-11736,1.0,0.0,0
3563;-11768,3.0,0.0,0
3481;-11915,1.0,0.0,0
3845;-12145,19.0,0.0,0
3517;-12051,13.0,3.0,4.0
3564;-12118,32.0,2.0,3.0
3453;-11918,10.0,0.0,0
3738;-12148,1.0,0.0,0
3620;-11872,2.0,1.0,1.0
3375;-11780,1.0,0.0,0
3800;-12249,37.0,0.0,0
3967;-12031,6.0,0.0,0
3600;-11832,1.0,0.0,0
3782;-12225,4.0,0.0,0
3843;-12141,1.0,0.0,0
3478;-11898,4.0,0.0,0
3743;-12151,3.0,0.0,0
3288;-11721,4.0,0.0,0
3442;-11972,2.0,0.0,0
3972;-12194,130.0,3.0,27.0
3767;-11978,8.0,1.0,1.0
3873;-12071,6.0,3.0,6.0
3412;-11841,2.0,0.0,0
3799;-12190,3.0,0.0,0
3957;-12062,2.0,2.0,2.0
3794;-11903,2.0,0.0,0
3880;-12088,3.0,1.0,1.0
4011;-12383,7.0,2.0,3.0
3366;-11630,1.0,0.0,0
3730;-12191,89.0,2.0,4.0
3851;-12160,6.0,0.0,0
3331;-11472,1.0,0.0,0
3418;-11924,5.0,0.0,0
3586;-12080,3.0,0.0,0
3785;-12252,2.0,0.0,0
3673;-11873,1.0,0.0,0
4064;-12048,3.0,0.0,0
3873;-12124,8.0,0.0,0
3842;-12058,2.0,2.0,4.0
3797;-12211,10.0,6.0,14.0
3693;-12186,10.0,6.0,17.0
3939;-12108,6.0,0.0,0
3790;-12221,41.0,17.0,54.0
3441;-11783,5.0,1.0,1.0
3790;-12206,1.0,0.0,0
3545;-11826,2.0,2.0,2.0
3808;-12255,7.0,0.0,0
3539;-11570,2.0,0.0,0
3539;-11571,1.0,0.0,0
3355;-11779,2.0,0.0,0
3744;-12231,2.0,1.0,2.0
3657;-12180,4.0,0.0,0
3956;-12160,1.0,0.0,0
3787;-12197,1.0,0.0,0
3707;-12153,2.0,2.0,8.0
3635;-12062,10.0,7.0,19.0
3687;-12156,1.0,0.0,0
3800;-12270,8.0,1.0,1.0
3444;-11722,1.0,0.0,0
3756;-12227,20.0,0.0,0
3536;-11904,2.0,0.0,0
4031;-12120,10.0,1.0,1.0
3723;-12191,39.0,11.0,15.0
3744;-11987,1.0,0.0,0
3870;-12343,1.0,1.0,8.0
3944;-12026,1.0,0.0,0
3509;-11540,1.0,0.0,0
3736;-12218,4.0,4.0,9.0
4187;-12419,1.0,1.0,4.0
3755;-11992,2.0,0.0,0
3535;-12084,14.0,2.0,2.0
3817;-12119,1.0,0.0,0
3272;-11691,1.0,0.0,0
3833;-12233,2.0,0.0,0
3906;-12103,6.0,0.0,0
3775;-12251,34.0,0.0,0
3777;-12250,270.0,181.0,393.0
3787;-12193,7.0,2.0,2.0
3469;-12059,1.0,0.0,0
3778;-11913,1.0,1.0,2.0
3989;-12111,1.0,1.0,1.0
3606;-11900,1.0,0.0,0
3832;-12303,35.0,0.0,0
3606;-11954,13.0,0.0,0
3932;-12271,1.0,1.0,2.0
3427;-11801,6.0,4.0,8.0
3369;-11775,5.0,0.0,0
3373;-11672,1.0,1.0,10.0
3364;-11793,167.0,0.0,0
3443;-11972,30.0,0.0,0
3894;-12005,3.0,1.0,4.0
3509;-11849,2.0,1.0,1.0
3733;-12200,5.0,0.0,0
3441;-11934,2.0,0.0,0
3680;-12177,6.0,0.0,0
3844;-12259,1.0,0.0,0
3857;-12244,3.0,1.0,1.0
4118;-12021,3.0,0.0,0
3860;-12321,2.0,0.0,0
3794;-12053,1.0,0.0,0
3395;-11727,10.0,0.0,0
3782;-12251,7.0,2.0,3.0
3977;-12038,1.0,0.0,0
3255;-11705,1.0,0.0,0
3695;-12177,16.0,1.0,1.0
3855;-12172,2.0,0.0,0
3273;-11463,81.0,0.0,0
3933;-12011,1.0,1.0,1.0
3514;-12064,3.0,0.0,0
3869;-12034,1.0,1.0,3.0
3800;-12297,3.0,0.0,0
3776;-12193,1.0,0.0,0
3707;-12198,1.0,1.0,2.0
3275;-11665,1.0,0.0,0
4126;-12398,1.0,1.0,2.0
3977;-12180,1.0,0.0,0
3422;-11686,4.0,3.0,21.0
3883;-12236,1.0,0.0,0
3404;-11807,11.0,0.0,0
3843;-12264,1.0,0.0,0
3681;-12146,1.0,0.0,0
3415;-11838,1.0,0.0,0
3976;-12180,1.0,0.0,0
3995;-12114,3.0,3.0,6.0
3480;-11562,5.0,0.0,0
3440;-11881,1.0,0.0,0
3597;-11850,6.0,1.0,1.0
3425;-11730,2.0,2.0,9.0
3535;-12000,2.0,0.0,0
3965;-12064,12.0,7.0,13.0
3742;-11999,1.0,0.0,0
3775;-11973,3.0,1.0,1.0
3309;-11666,8.0,2.0,4.0
3375;-11672,1.0,0.0,0
3411;-11715,2.0,0.0,0
3738;-12202,2.0,0.0,0
3844;-12148,231.0,0.0,0
3404;-11716,10.0,0.0,0
4076;-12313,2.0,2.0,3.0
3836;-12273,11.0,0.0,0
3425;-11879,1.0,0.0,0
3410;-11797,5.0,0.0,0
3417;-11798,13.0,3.0,3.0
3807;-11915,2.0,0.0,0
3413;-11845,1.0,0.0,0
3392;-11783,88.0,0.0,0
3850;-12293,2.0,1.0,4.0
3850;-12288,4.0,1.0,3.0
3720;-12149,3.0,1.0,1.0
3634;-12158,2.0,2.0,8.0
4119;-12094,7.0,0.0,0
3447;-11790,1.0,0.0,0
3727;-11857,2.0,0.0,0
3895;-12373,2.0,0.0,0
3459;-12053,1.0,0.0,0
3987;-12176,7.0,0.0,0
3694;-11827,1.0,0.0,0
3420;-11849,1.0,0.0,0
3449;-11861,5.0,0.0,0
3400;-12004,1.0,0.0,0
3921;-12103,3.0,3.0,12.0
3747;-12213,2.0,0.0,0
3857;-12311,2.0,2.0,4.0
3642;-12123,10.0,0.0,0
3791;-12271,3.0,0.0,0
4011;-12084,1.0,0.0,0
3733;-11808,1.0,0.0,0
3854;-11948,2.0,0.0,0
4026;-12222,1.0,0.0,0
3540;-12062,1.0,0.0,0
3272;-11720,3.0,0.0,0
3732;-12045,1.0,0.0,0
3851;-11991,2.0,1.0,1.0
3932;-12016,2.0,0.0,0
4023;-12188,1.0,0.0,0
3879;-12127,11.0,0.0,0
3492;-11863,10.0,5.0,21.0
4192;-12412,1.0,0.0,0
3740;-12218,1.0,0.0,0
3541;-11897,3.0,0.0,0
3441;-11971,4.0,0.0,0
4002;-12146,1.0,1.0,1.0
3365;-11727,1.0,0.0,0
3703;-12107,1.0,0.0,0
3698;-12138,4.0,0.0,0
3823;-12095,7.0,0.0,0
3854;-12143,1.0,0.0,0
3979;-12037,3.0,0.0,0
3937;-12256,1.0,0.0,0
3380;-11651,19.0,0.0,0
3838;-12269,1.0,0.0,0
3705;-11826,7.0,2.0,2.0
3374;-11829,8.0,0.0,0
3699;-12158,82.0,0.0,0
3285;-11722,22.0,0.0,0
3852;-12196,46.0,0.0,0
3746;-11872,13.0,5.0,7.0
3407;-11826,99.0,0.0,0
3773;-12221,1.0,0.0,0
3458;-12010,11.0,0.0,0
3303;-11463,2.0,0.0,0
3942;-12078,3.0,0.0,0
3894;-12289,4.0,0.0,0
3439;-11852,1.0,0.0,0
3278;-11649,3.0,0.0,0
3383;-11673,1.0,0.0,0
3742;-11970,1.0,0.0,0
3775;-11874,1.0,0.0,0
3377;-11786,63.0,0.0,0
3920;-12021,2.0,1.0,2.0
3793;-12234,1.0,0.0,0
3364;-11778,2.0,0.0,0
3859;-12315,4.0,4.0,8.0
3776;-12242,11.0,0.0,0
3787;-12245,81.0,0.0,0
3931;-12270,1.0,1.0,1.0
3411;-11875,41.0,0.0,0
